GeneID	Tiefora_v_Ngousso	Ban_v_BanS	BanRe_v_BanS	Bak_v_Kisumu	VK7_v_Kisumu	Cameroon_v_Ngousso	Chad_v_Ngousso	Niger_v_Ngousso	Nigeria_v_Ngousso	Agboville_v_Mali	Agboville_v_Ngousso	Dabou_v_Mali	Dabou_v_Ngousso	Tiassale_v_Mali	Tiassale_v_Ngousso	Bouake_gamb_unexp_v_Kisumu	Bouake_colu_unexp_v_Ngousso	BusiaSurvivors_v_Kisumu
AGAP002156	0.0	0.001	0.038	0.617	0.775	0.0	0.0	0.0	0.0	0.77	0.302	0.95	0.458	0.954	0.51	0.514	0.414	0.0
AGAP005881	0.0	0.0	0.39	0.045	0.004	0.838	0.621	0.84	0.97	0.261	0.001	0.096	0.0	0.127	0.0	0.005	0.427	0.0
AGAP000513	0.0	0.02	0.277	0.243	0.822	0.465	0.003	0.853	0.873	0.04	0.536	0.126	0.295	0.073	0.135	0.136	0.098	0.413
AGAP008794	0.0	0.541	0.503	0.249	0.14	0.047	0.061	0.31	0.132	0.01	0.316	0.522	0.144	0.019	0.399	0.0	0.007	0.092
AGAP005034	0.0	0.132	0.0	0.0	0.159	0.809	0.015	0.0	0.0	0.299	0.421	0.018	0.042	0.081	0.076	0.015	0.398	0.0
AGAP008442	0.0	0.652	0.0	0.822	0.001	0.89	0.587	0.365	0.002	0.0	0.203	0.0	0.328	0.0	0.084	0.887	0.015	0.004
AGAP007012	0.0	0.001	0.797	0.003	0.067	0.675	0.139	0.66	0.675	0.059	0.603	0.005	0.171	0.011	0.233	0.033	0.627	0.114
AGAP011824	0.0	0.211	0.0	0.954	0.714	0.0	0.097	0.0	0.0	0.184	0.921	0.006	0.634	0.377	0.864	0.0	0.0	0.0
AGAP012190	0.0	0.083	0.0	0.095	0.056	0.739	0.994	0.007	0.015	0.0	0.0	0.003	0.0	0.001	0.0	0.17	0.969	0.767
AGAP005277	0.0	0.948	0.0	0.0	0.283	0.647	0.158	0.756	0.657	0.865	0.345	0.61	0.507	0.259	0.023	0.139	0.0	0.049
AGAP003040	0.0	0.604	0.027	0.14	0.002	0.211	0.091	0.752	0.764	0.136	0.856	0.984	0.276	0.046	0.563	0.68	0.462	0.008
AGAP001481	0.0	0.864	0.114	0.048	0.101	0.776	0.545	0.827	0.577	0.368	0.523	0.698	0.773	0.107	0.237	0.548	0.002	0.632
AGAP005253	0.0	0.0	0.009	0.666	0.0	0.986	0.659	0.667	0.928	0.994	0.117	0.656	0.013	0.228	0.001	0.717	0.0	0.008
AGAP001925	0.0	0.15	0.0	0.812	0.941	0.977	0.559	0.13	0.087	0.978	0.781	0.453	0.15	0.908	0.659	0.464	0.915	0.0
AGAP002455	0.0	0.035	0.065	0.235	0.0	0.118	0.766	0.268	0.0	0.0	0.34	0.004	0.513	0.0	0.064	0.276	0.961	0.785
AGAP005714	0.0	0.246	0.661	0.0	0.312	0.706	0.679	0.622	0.138	0.043	0.873	0.346	0.142	0.281	0.084	0.042	0.134	0.067
AGAP002588	0.0	0.863	0.611	0.761	0.0	0.0	0.0	0.0	0.0	0.409	0.509	0.369	0.598	0.829	0.794	0.002	0.0	0.961
AGAP013185	0.0	0.164	0.263	0.253	0.0	0.201	0.002	0.0	0.0	0.927	0.083	0.977	0.075	0.503	0.455	0.0	0.014	0.0
AGAP005928	0.0	0.0	0.013	0.003	0.0	0.543	0.954	0.936	0.431	0.357	0.007	0.241	0.001	0.199	0.002	0.644	0.673	0.64
AGAP006680	0.0	0.0	0.729	0.0	0.0	0.001	0.0	0.0	0.0	0.289	0.869	0.934	0.439	0.555	0.866	0.227	0.019	0.016
AGAP003191	0.0	0.03	0.0	0.009	0.773	0.882	0.052	0.126	0.022	0.564	0.016	0.048	0.0	0.136	0.005	0.039	0.915	0.0
AGAP003153	0.0	0.0	0.003	0.752	0.0	0.018	0.526	0.0	0.0	0.346	0.16	0.534	0.263	0.404	0.88	0.0	0.0	0.387
AGAP001886	0.0	0.492	0.278	0.0	0.85	0.292	0.604	0.595	0.052	0.255	0.311	0.284	0.281	0.104	0.13	0.022	0.028	0.039
AGAP006272	0.0	0.025	0.0	0.395	0.158	0.797	0.815	0.7	0.344	0.735	0.008	0.317	0.0	0.974	0.0	0.711	0.031	0.002
AGAP000750	0.0	0.013	0.416	0.001	0.0	0.684	0.001	0.0	0.0	0.605	0.0	0.135	0.667	0.008	0.481	0.0	0.0	0.0
AGAP005948	0.0	0.916	0.178	0.0	0.709	0.0	0.0	0.0	0.0	0.0	0.197	0.024	0.644	0.014	0.738	0.04	0.509	0.0
AGAP011925	0.0	0.064	0.0	0.0	0.0	0.213	0.002	0.006	0.0	0.25	0.022	0.446	0.073	0.867	0.38	0.0	0.131	0.0
AGAP008040	0.0	0.314	0.005	0.367	0.41	0.574	0.401	0.228	0.256	0.716	0.0	0.086	0.0	0.019	0.0	0.785	0.0	0.0
AGAP006885	0.0	0.0	0.074	0.344	0.068	0.273	0.403	0.165	0.219	0.209	0.316	0.259	0.141	0.256	0.097	0.166	0.73	0.009
AGAP008201	0.0	0.075	0.0	0.001	0.038	0.967	0.956	0.485	0.147	0.987	0.394	0.574	0.059	0.813	0.249	0.01	0.786	0.0
AGAP006442	0.0	0.455	0.0	0.224	0.0	0.0	0.0	0.0	0.0	0.0	0.184	0.268	0.011	0.129	0.044	0.987	0.799	0.0
AGAP004864	0.0	0.863	0.0	0.992	0.193	0.968	0.857	1.0	0.405	0.55	0.763	0.699	0.461	0.455	0.041	0.452	0.183	0.08
AGAP002077	0.0	0.614	0.084	0.997	0.0	0.0	0.004	0.03	0.0	0.137	0.791	0.959	0.308	0.701	0.097	0.69	0.0	0.939
AGAP001913	0.0	0.614	0.0	0.0	0.007	0.886	0.02	0.001	0.0	0.004	0.0	0.001	0.0	0.009	0.0	0.0	0.0	0.0
AGAP012407	0.0	0.726	0.582	0.02	0.645	0.451	0.193	0.218	0.001	0.021	0.002	0.025	0.001	0.006	0.0	0.0	0.0	0.0
AGAP009634	0.0	0.521	0.02	0.259	0.035	0.182	0.626	0.018	0.035	0.001	0.372	0.0	0.177	0.0	0.047	0.398	0.191	0.538
AGAP007615	0.0	0.524	0.0	0.002	0.09	0.945	0.288	0.117	0.0	0.664	0.671	0.875	0.141	0.888	0.434	0.704	0.5	0.0
AGAP028000	0.0	0.065	0.026	0.278	0.13	0.003	0.077	0.232	0.216	0.557	0.165	0.729	0.045	0.92	0.099	0.038	0.419	0.0
AGAP000938	0.0	0.01	0.0	0.109	0.747	0.757	0.051	0.023	0.001	0.229	0.224	0.177	0.176	0.058	0.052	0.076	0.242	0.0
AGAP007841	0.0	0.022	0.0	0.498	0.211	0.943	0.953	0.514	0.514	0.055	0.0	0.019	0.0	0.03	0.0	0.443	0.0	0.0
AGAP003541	0.0	0.736	0.117	0.0	0.017	0.187	0.009	0.0	0.0	0.32	0.774	0.074	0.369	0.05	0.159	0.327	0.29	0.494
AGAP003202	0.0	0.006	0.494	0.877	0.407	0.791	0.176	0.711	0.641	0.001	0.025	0.0	0.015	0.0	0.0	0.186	0.758	0.0
AGAP011195	0.0	0.013	0.0	0.0	0.793	1.0	0.043	0.046	0.014	0.694	0.296	0.84	0.094	0.814	0.262	0.0	0.135	0.0
AGAP028059	0.0	0.557	0.088	0.0	0.0	0.503	0.0	0.0	0.0	0.0	0.005	0.0	0.003	0.008	0.338	0.0	0.0	0.001
AGAP012503	0.0	0.064	0.026	0.0	0.201	0.005	0.55	0.696	0.785	0.937	0.873	0.562	0.49	0.969	0.965	0.0	0.0	0.0
AGAP009118	0.0	0.789	0.0	0.0	0.026	0.695	0.184	0.04	0.0	0.772	0.23	0.611	0.15	0.287	0.058	0.475	0.542	0.138
AGAP000425	0.0	0.861	0.483	0.286	0.001	0.038	0.896	0.475	0.026	0.834	0.719	0.448	0.938	0.223	0.682	0.0	0.0	0.79
AGAP008449	0.0	0.0	0.0	0.001	0.0	0.66	0.281	0.059	0.336	0.017	0.031	0.0	0.0			0.029	0.582	0.0
AGAP005737	0.0	0.109	0.0	0.046	0.45	0.863	0.779	0.301	0.029	0.643	0.552	0.406	0.816	0.625	0.677	0.792	0.746	0.953
AGAP011965	0.0	0.279	0.0	0.94	0.413	0.968	0.159	0.022	0.006	0.408	0.288	0.11	0.064	0.12	0.068	0.653	0.418	0.018
AGAP006136	0.0	0.603	0.003	0.0	0.0	0.024	0.043	0.115	0.005	0.295	0.447	0.689	0.806	0.426	0.545	0.024	0.0	0.0
AGAP000412	0.0	0.336	0.325	0.026	0.535	0.373	0.043	0.076	0.006	0.457	0.763	0.652	0.833	0.789	0.946	0.968	0.663	0.0
AGAP011659	0.0	0.971	0.067	0.149	0.042	0.212	0.153	0.609	0.327	0.104	0.423	0.573	0.972	0.003	0.054	0.762	0.162	0.013
AGAP007250	0.0	0.0	0.0	0.003	0.0	0.809	0.002	0.004	0.012	0.122	0.0	0.094	0.0	0.054	0.0	0.026	0.933	0.0
AGAP004678	0.0	0.365	0.001	0.0	0.0	0.0	0.001	0.0	0.001	0.656	0.0	0.52	0.0	0.034	0.001	0.0	0.502	0.486
AGAP012023	0.0	0.966	0.462	0.0	0.367	0.7	0.014	0.395	0.237	0.009	0.017	0.014	0.006	0.0	0.0	0.799	0.485	0.001
AGAP010933	0.0	0.008	0.021	0.367	0.642	0.124	0.0	0.033	0.011	0.136	0.96	0.104	0.809	0.157	0.973	0.946	0.595	0.005
AGAP001761	0.0	0.0	0.043	0.013	0.001	0.899	0.548	0.311	0.032	0.0	0.001	0.0	0.0	0.0	0.004	0.006	0.204	0.0
AGAP010158	0.0	0.026	0.012	0.84	0.0	0.976	0.001	0.0	0.002	0.001	0.927	0.003	0.932	0.004	0.644	0.064	0.0	0.008
AGAP007365	0.0	0.184	0.0	0.578	0.46	0.032	0.422	0.111	0.178	0.574	0.001	0.223	0.0	0.001	0.0	0.087	0.0	0.43
AGAP013770	0.0	0.0	0.0	0.877	0.0	0.0	0.059	0.01	0.001	0.756	0.911	0.663	0.503	0.842	0.624	0.114	0.0	0.0
AGAP000884	0.0	0.509	0.123	0.191	0.027	0.512	0.928	0.013	0.009	0.888	0.003	0.572	0.0	0.588	0.001	0.158	0.008	0.002
AGAP002481	0.0	0.225	0.193	0.903	0.49	0.31	0.827	0.66	0.718	0.989	0.212	0.934	0.175	0.458	0.384	0.002	0.008	0.0
AGAP001430	0.0	0.005	0.501	0.027	0.895	0.891	0.048	0.905	0.955	0.018	0.358	0.044	0.385	0.001	0.127	0.148	0.666	0.0
AGAP012410	0.0	0.056	0.0	0.93	0.216	0.421	0.422	0.803	0.058	0.66	0.878	0.648	0.977	0.161	0.475	0.111	0.427	0.702
AGAP004400	0.0	0.0	0.0	0.728	0.073	0.832	0.536	0.707	0.701	0.005	0.0	0.003	0.0	0.002	0.0	0.597	0.0	0.002
AGAP009123	0.0	0.011	0.0	0.322	0.934	0.789	0.751	0.148	0.011	0.97	0.303	0.519	0.072	0.34	0.065	0.064	0.286	0.0
AGAP010536	0.0	0.987	0.001	0.983	0.024	0.171	0.823	0.006	0.013	0.418	0.213	0.414	0.0	0.08	0.0	0.001	0.0	0.878
AGAP012123	0.0	0.0	0.0	0.286	0.97	0.798	0.896	0.642	0.314	0.986	0.036	0.742	0.028	0.699	0.031	0.0	0.088	0.0
AGAP007317	0.0	0.0	0.805	0.105	0.011	0.433	0.842	0.598	0.579	0.448	0.527	0.974	0.969	0.852	0.879	0.835	0.48	0.363
AGAP006811	0.0	0.0	0.266	0.617	0.957	0.077	0.0	0.0	0.0	0.25	0.296	0.406	0.251	0.021	0.8	0.577	0.076	0.464
AGAP009049	0.0	0.066		0.002	0.0	0.349	0.436		0.243			0.007	0.135	0.001	0.02	0.001	0.147	0.104
AGAP001624	0.0	0.0	0.0	0.0	0.867	0.038	0.0	0.172	0.002	0.924	0.0	0.886	0.0	0.574	0.002	0.172	0.502	0.523
AGAP008811	0.0	0.048	0.0	0.0	0.001	0.839	0.757	0.475	0.049	0.134	0.565	0.301	0.184	0.648	0.099	0.045	0.978	0.0
AGAP006573	0.0	0.868	0.714	0.668	0.002	0.31	0.744	0.552	0.4	0.939	0.073	0.035	0.0	0.499	0.02	0.101	0.518	0.0
AGAP010140	0.0	0.068	0.405	0.415	0.001	0.008	0.079	0.017	0.0	0.601	0.192	0.428	0.103	0.308	0.065	0.084	0.0	0.0
AGAP004397	0.0	0.036	0.0	0.005	0.334	0.795	0.362	0.238	0.21	0.458	0.077	0.133	0.01	0.021	0.001	0.203	0.178	0.0
AGAP000250	0.0	0.018	0.937	0.19	0.008	0.013	0.0	0.002	0.0	0.497	0.267	0.407	0.224	0.072	0.023	0.161	0.0	0.845
AGAP005620	0.0	0.295	0.174	0.652	0.104	0.0	0.0	0.0	0.0	0.069	0.124	0.043	0.094	0.049	0.113	0.292	0.006	0.0
AGAP009043	0.0	0.381	0.001	0.011	0.05	0.622	0.451	0.643	0.651	0.0	0.287	0.006	0.378	0.0	0.056	0.001	0.309	0.0
AGAP007379	0.0	0.0	0.339	0.493	0.577	0.307	0.087	0.253	0.511	0.064	0.739	0.056	0.856	0.019	0.864	0.198	0.592	0.001
AGAP010828	0.0	0.761	0.008	0.042	0.004	0.88	0.655	0.768	0.492	0.529	0.022	0.092	0.003	0.088	0.011	0.056	0.006	0.0
AGAP003441	0.0	0.003	0.003	0.563	0.368	0.655	0.508	0.024	0.006	0.419	0.001	0.815	0.038	0.646	0.494	0.002	0.025	0.015
AGAP006249	0.0	0.0	0.799	0.024	0.044	0.77	0.755	0.936	0.857	0.034	0.001	0.67	0.041	0.004	0.0	0.144	0.594	0.009
AGAP006598	0.0	0.353	0.617	0.258	0.0	0.392	0.096	0.951	0.48	0.338	0.0	0.446	0.0	0.046	0.0	0.059	0.0	0.0
AGAP007456	0.0	0.006	0.019	0.653	0.0	0.073	0.0	0.0	0.0	0.124	0.001	0.005	0.004	0.193	0.065	0.0	0.212	0.969
AGAP002888	0.0	0.207	0.0	0.009	0.12	0.318	0.774	0.172	0.022	0.098	0.295	0.568	0.105	0.628	0.322	0.286	0.535	0.0
AGAP005249	0.0	0.048	0.001	0.43	0.558	0.002	0.319	0.0	0.001	0.431	0.402	0.041	0.114	0.042	0.127	0.985	0.0	0.0
AGAP000114	0.0	0.188	0.0	0.762	0.275	0.199	0.0	0.591	0.349	0.067	0.011	0.009	0.002	0.0	0.0	0.0	0.0	0.078
AGAP006358	0.0	0.55	0.074	0.545	0.007	0.336	0.434	0.019	0.111	0.173	0.927	0.25	0.854	0.993	0.131	0.775	0.967	0.0
AGAP008974	0.0	0.073	0.012	0.493	0.387	0.735	0.903	0.838	0.928	0.588	0.065	0.927	0.003	0.415	0.758	0.433	0.0	0.0
AGAP002759	0.0	0.057	0.308	0.018	0.0	0.03	0.892	0.087	0.093	0.808	0.123	0.202	0.0	0.196	0.0	0.0	0.0	0.0
AGAP006342	0.0	0.749	0.075	0.001	0.0	0.007	0.058	0.125	0.359	0.026	0.327	0.421	0.001	0.0	0.595	0.0	0.0	0.0
AGAP007846	0.0	0.337	0.0	0.0	0.0	0.899	0.501	0.232	0.009	0.11	0.262	0.117	0.246	0.209	0.584	0.176	0.479	0.0
AGAP000140	0.0	0.015	0.613	0.0	0.0	0.1	0.054	0.57	0.382	0.9	0.607	0.971	0.423	0.628	0.84	0.484	0.0	0.133
AGAP009535	0.0	0.001	0.0	0.372	0.945	0.944	0.986	0.108	0.011	0.233	0.541	0.038	0.105	0.039	0.089	0.648	0.894	0.0
AGAP004504	0.0	0.115	0.042	0.027	0.807	0.974	0.375	0.753	0.162	0.266	0.0	0.004	0.0	0.02	0.0	0.005	0.0	0.0
AGAP001613	0.0	0.074	0.571	0.022	0.021	0.353	0.571	0.679	0.077	0.782	0.39	0.917	0.042	0.829	0.06	0.005	0.007	0.0
AGAP004720	0.0	0.0	0.002	0.02	0.917	0.435	0.769	0.772	0.331	0.259	0.302	0.159	0.182	0.103	0.102	0.001	0.073	0.0
AGAP007609	0.0	0.069	0.403	0.0	0.0	0.702	0.951	0.024	0.003	0.803	0.872	0.576	0.97	0.712	0.366	0.081	0.066	0.0
AGAP013315	0.0	0.378	0.0	0.0	0.001	0.692	0.757	0.351	0.336	0.72	0.078	0.897	0.025	0.373	0.005	0.064	0.796	0.002
AGAP004865	0.0	0.0	0.0	0.933	0.645	0.989	0.983	0.727	0.439	0.715	0.256	0.805	0.305	0.509	0.145	0.0	0.846	0.0
AGAP011188	0.0	0.0	0.0	0.182	0.164	0.782	0.247	0.621	0.359	0.006	0.132	0.075	0.015	0.349	0.019	0.0	0.04	0.0
AGAP003181	0.0	0.005	0.43	0.0	0.857	0.668	0.897	0.804	0.785	0.39	0.52	0.439	0.5	0.29	0.431	0.596	0.806	0.716
AGAP005721	0.0	0.099	0.0	0.034	0.392	0.732	0.381	0.066	0.006	0.031	0.79	0.04	0.227	0.434	0.457	0.121	0.0	0.0
AGAP012433	0.0	0.0	0.0	0.0	0.724	0.544	0.985	0.48	0.162	0.001	0.0	0.001	0.0	0.018	0.0	0.0	0.25	0.0
AGAP003165	0.0	0.67	0.934	0.0	0.0	0.945	0.503	0.033	0.0	0.827	0.002	0.608	0.0	0.814	0.002	0.083	0.0	0.0
AGAP013097	0.0	0.0	0.084	0.0	0.0	0.941	0.427	1.0	0.177	0.171	0.0	0.034	0.0	0.146	0.001	0.0	0.028	0.602
AGAP001780	0.0	0.0	0.044	0.008	0.447	0.694	0.012	0.973	0.993	0.007	0.059	0.013	0.052	0.0	0.001	0.269	0.988	0.0
AGAP001549	0.0	0.041	0.873	0.01	0.978	0.084	0.003	0.157	0.003	0.0	0.508	0.013	0.641	0.056	0.881	0.301	0.072	0.0
AGAP003218	0.0	0.001	0.903	0.0	0.0	0.386	0.423	0.003	0.0	0.993	0.251	0.232	0.004	0.091	0.004	0.374	0.055	0.287
AGAP012813	0.0	0.09	0.0	0.0	0.0	0.769	0.624	0.445	0.111	0.58	0.0	0.493	0.0	0.461	0.0	0.002	0.0	0.924
AGAP004213	0.0	0.028	0.004	0.171	0.773	0.808	0.014	0.004	0.0	0.326	0.293	0.028	0.022	0.094	0.067	0.124	0.315	0.0
AGAP005404	0.0	0.02	0.096	0.267	0.037	0.672	0.708	0.883	0.634	0.025	0.0	0.699	0.05	0.005	0.0	0.068	0.206	0.018
AGAP003778	0.0	0.907	0.045	0.0	0.003	0.0	0.388	0.907	0.291	0.139	0.0	0.705	0.006	0.706	0.014	0.928	0.854	0.004
AGAP002539	0.0	0.431	0.594	0.001	0.341	0.17	0.084	0.62	0.816	0.061	0.267	0.035	0.184	0.002	0.052	0.584	0.801	0.705
AGAP008721	0.0	0.0	0.0	0.41	0.345	0.721	0.351	0.177	0.984	0.486	0.694	0.541	0.676	0.961	0.847	0.789	0.0	0.469
AGAP003311	0.0	0.019	0.0	0.275	0.004	0.652	0.087	0.001	0.32	0.881	0.001	0.495	0.0	0.121	0.0	0.0	0.001	0.0
AGAP008160	0.0	0.03	0.0	0.509	0.008	0.541	0.54	0.341	0.187	0.244	0.006	0.001	0.0	0.0	0.0	0.132	0.0	0.0
AGAP003926	0.0	0.003	0.728	0.0	0.0	0.0	0.0	0.0	0.0	0.545	0.987	0.462	0.864	0.0	0.008	0.07	0.0	0.0
AGAP007896	0.0	0.127	0.043	0.0	0.02	0.915	0.332	0.832	0.057	0.407	0.001	0.209	0.0	0.101	0.116	0.007	0.305	0.0
AGAP012787	0.0	0.0	0.128	0.0	0.0	0.745	0.011	0.053	0.036	0.827	0.224	0.671	0.131	0.575	0.14	0.0	0.856	0.0
AGAP012847	0.0	0.271	0.885	0.09	0.866	0.0	0.317	0.041	0.0	0.045	0.861	0.024	0.902	0.021	0.988	0.0	0.012	0.0
AGAP010593	0.0	0.083	0.743	0.018	0.107	0.872	0.952	0.897	0.409	0.335	0.527	0.539	0.156	0.247	0.525	0.0	0.02	0.013
AGAP010414	0.0	0.017	0.284	0.0	0.095	0.041	0.168	0.088	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.029	0.0
AGAP007663	0.0	0.085	0.0	0.0	0.101	0.037	0.496	0.001	0.002	0.424	0.105	0.93	0.322	0.75	0.716	0.115	0.005	0.0
AGAP008034	0.0	0.482	0.002	0.001	0.19	0.975	0.173	0.398	0.046	0.781	0.0	0.49	0.0	0.585	0.0	0.0	0.0	0.002
AGAP008747	0.0	0.016	0.439	0.0	0.0	0.743	0.864	0.685	0.88	0.193	0.001	0.344	0.0	0.981	0.001	0.361	0.125	0.0
AGAP008368	0.0	0.811	0.082	0.0	0.0	0.877	0.0	0.0	0.0	0.232	0.097	0.285	0.117	0.32	0.156	0.0	0.0	0.008
AGAP000506	0.0	0.34	0.0	0.983	0.0	0.861	0.042	0.049	0.206	0.928	0.525	0.623	0.221	0.94	0.368	0.971	0.005	0.513
AGAP004136	0.0	0.557	0.096	0.013	0.0	0.097	0.11	0.012	0.006	0.541	0.007	0.085	0.0	0.656	0.027	0.018	0.0	0.717
AGAP011125	0.0	0.001	0.249	0.0	0.0	0.0	0.004	0.002	0.0	0.242	0.889	0.977	0.357	0.421	0.858	0.001	0.0	0.016
AGAP007736	0.0	0.183	0.0	0.0	0.0	0.679	0.448	0.474	0.093	0.057	0.0	0.046	0.0	0.097	0.0	0.005	0.0	0.0
AGAP013014	0.0	0.0	0.112	0.348	0.4	0.409	0.873	0.623	0.392	0.954	0.74	0.962	0.552	0.975	0.704	0.943	0.139	0.0
AGAP010051	0.0	0.096	0.0	0.06	0.773	0.993	0.881	0.457	0.387	0.193	0.029	0.709	0.0	0.726	0.0	0.112	0.0	0.402
AGAP003437	0.0	0.011	0.598	0.003	0.0	0.738	0.07	0.021	0.065	0.528	0.957	0.249	0.482	0.447	0.236	0.967	0.004	0.08
AGAP007567	0.0	0.392	0.038	0.946	0.27	0.974	0.069	0.49	0.421	0.038	0.426	0.018	0.314	0.004	0.112	0.086	0.028	0.008
AGAP005375	0.0	0.545	0.85	0.076	0.074	0.067	0.002	0.003	0.001	0.122	0.853	0.568	0.246	0.798	0.298	0.563	0.717	0.0
AGAP000822	0.0	0.0	0.0	0.899	0.052	0.967	0.002	0.051	0.0	0.214	0.015	0.014	0.0	0.002	0.0	0.0	0.064	0.0
AGAP011097	0.0	0.0	0.0	0.715	0.0	0.084	0.644	0.619	0.098	0.326	0.0	0.081	0.053	0.143	0.016	0.008	0.0	0.0
AGAP011724	0.0	0.025	0.0	0.018	0.947	0.481	0.956	0.468	0.107	0.002	0.294	0.002	0.446	0.01	0.547	0.187	0.128	0.237
AGAP013231	0.0	0.719	0.021	0.0	0.0	0.012	0.004	0.005	0.006	0.569	0.039	0.055	0.05	0.389	0.145	0.013	0.598	0.729
AGAP005789	0.0	0.094	0.0	0.784	0.425	0.118	0.276	0.065	0.283	0.077	0.001	0.0	0.0	0.662	0.09	0.509	0.028	0.0
AGAP009286	0.0	0.002	0.002	0.193	0.0	0.953	0.021	0.013	0.005	0.516	0.188	0.171	0.029	0.058	0.011	0.044	0.035	0.0
AGAP008471	0.0	0.033	0.0	0.0	0.387	0.738	0.259	0.064	0.001	0.232	0.524	0.385	0.345	0.223	0.809	0.003	0.18	0.0
AGAP001867	0.0	0.0	0.002	0.001	0.515	0.881	0.119	0.0	0.0	0.557	0.211	0.264	0.403	0.421	0.34	0.793	0.668	0.0
AGAP002309	0.0	0.0	0.0	0.772	0.0	0.924	0.01	0.01	0.052	0.441	0.167	0.714	0.823	0.152	0.045	0.0	0.0	0.002
AGAP001019	0.0	0.865	0.448	0.183	0.0	0.924	0.973	0.0	0.0	0.973	0.727	0.991	0.683	0.12	0.047	0.0	0.001	0.977
AGAP028129	0.0	0.0	0.0	0.0	0.026	0.673	0.152	0.005	0.144	0.568	0.386	0.173	0.888	0.491	0.367	0.315	0.342	0.0
AGAP010884	0.0	0.233	0.0	0.0	0.208	0.942	0.704	0.905	0.787	0.572	0.991	0.761	0.731	0.699	0.861	0.944	0.87	0.0
AGAP001349	0.0	0.737	0.967	0.368	0.83	0.317	0.485	0.683	0.996	0.951	0.8	0.294	0.22	0.227	0.158	0.356	0.0	0.0
AGAP007640	0.0	0.006	0.0	0.54	0.04	0.138	0.779	0.616	0.982	0.0	0.377	0.0	0.255	0.0	0.056	0.043	0.778	0.0
AGAP005161	0.0	0.171	0.001	0.003	0.031	0.905	0.887	0.561	0.643	0.435	0.005	0.029	0.0	0.0	0.0	0.0	0.001	0.261
AGAP006768	0.0	0.001	0.447	0.0	0.001	0.665	0.475	0.032	0.041	0.036	0.042	0.0	0.0	0.189	0.219	0.803	0.102	0.699
AGAP005749	0.0	0.008	0.781	0.616	0.323	0.0	0.223	0.003	0.0	0.335	0.446	0.014	0.006	0.987	0.823	0.957	0.18	0.063
AGAP006601	0.0	0.0	0.568	0.069	0.001	0.925	0.024	0.529	0.565	0.007	0.48	0.008	0.436	0.0	0.132	0.118	0.321	0.0
AGAP004261	0.0	0.0	0.257	0.875	0.0	0.05	0.211	0.0	0.0	0.0	0.05	0.0	0.112	0.0	0.0	0.0	0.0	0.123
AGAP005401	0.0	0.0	0.741	0.993	0.745	0.974	0.17	0.0	0.058	0.555	0.0	0.127	0.0	0.165	0.0	0.011	0.156	0.0
AGAP002884	0.0	0.0	0.0	0.607	0.017	0.002	0.166	0.0	0.0	0.668	0.167	0.675	0.208	0.062	0.794	0.001	0.0	0.036
AGAP001604	0.0	0.0	0.458	0.958	0.082	0.65	0.004	0.895	0.398	0.692	0.097	0.248	0.004	0.813	0.092	0.698	0.569	0.0
AGAP002503	0.0	0.89	0.035	0.804	0.012	0.0	0.0	0.0	0.0	0.458	0.918	0.555	0.856	0.972	0.447	0.533	0.123	0.001
AGAP009274	0.0	0.478	0.0	0.028	0.338	0.997	0.907	0.279	0.17	0.001	0.499	0.045	0.502	0.034	0.966	0.0	0.0	0.123
AGAP002908	0.0	0.305	0.063	0.997	0.039	0.305	0.815	0.973	0.718	0.276	0.22	0.059	0.042	0.116	0.106	0.499	0.874	0.553
AGAP006223	0.0	0.24	0.837	0.459	0.435	0.449	0.0	0.0	0.754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AGAP009035	0.0	0.175	0.013	0.914	0.558	0.907	0.001	0.858	0.451	0.035	0.114	0.051	0.16	0.023	0.147	0.008	0.0	0.003
AGAP011109	0.0	0.0	0.174	0.68	0.171	0.505	0.807	0.523	0.186	0.0	0.344	0.0	0.207	0.0	0.023	0.856	0.003	0.0
AGAP009364	0.0	0.0	0.377	0.0	0.893	0.858	0.09	0.0	0.0	0.372	0.013	0.006	0.0	0.003	0.0	0.347	0.622	0.0
AGAP011830	0.0	0.335	0.0	0.711	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.249	0.525	0.0
AGAP003577	0.0	0.639	0.954	0.881	0.458	0.624	0.0	0.0	0.0	0.535	0.218	0.326	0.114	0.143	0.044	0.351	0.236	0.087
AGAP002401	0.0	0.0	0.0	0.938	0.003	0.38	0.928	0.0	0.001	0.726	0.128	0.907	0.403	0.148	0.908	0.0	0.002	0.264
AGAP000548	0.0	0.0	0.178	0.0	0.0	0.0	0.634	0.0	0.0	0.025	0.895	0.017	0.649	0.002	0.114	0.945	0.258	0.0
AGAP003043	0.0	0.152	0.136	0.0	0.164	0.199	0.555	0.231	0.009	0.003	0.003	0.0	0.0	0.0	0.0	0.045	0.021	0.276
AGAP007763	0.0	0.04	0.051	0.142	0.834	0.682	0.597	0.068	0.005	0.827	0.107	0.237	0.153	0.786	0.032	0.596	0.0	0.0
AGAP008286	0.0	0.007	0.028	0.564	0.341	0.052	0.143	0.074	0.131	0.506	0.788	0.804	0.061	0.811	0.263	0.168	0.693	0.934
