GeneID	Cam_fun_v_Fang	Fumoz_v_Fang	Ghana_fun_v_Fang	Malawi_fun_v_Fang	Uganda_fun_v_Fang
AFUN020139	-0.48	-0.49	-0.48	-0.59	-0.58
AFUN019290	0.94	0.95	0.63	0.95	0.94
AFUN020239	0.68	0.47	0.4	0.55	0.51
AFUN019645	-2.33	-1.97	-0.92	-1.46	-1.44
AFUN008293	-0.58	-0.27	-0.63	-0.52	-0.58
AFUN019778	-1.29	0.15	-0.69	-0.75	-1.12
AFUN009304	-0.74	-0.74	-0.55	-0.47	-0.55
AFUN021517	1.15	1.05	0.99	0.99	1.01
AFUN007122	1.47	1.05	0.89	1.06	1.06
AFUN020127	-1.75	-1.12	-1.4	-1.83	-2.26
AFUN003187	0.63	0.62	0.4	0.5	0.54
AFUN018472	1.19	0.5	0.88	0.89	0.91
AFUN008866	0.88	0.93	0.39	0.5	0.51
AFUN001001	0.61	0.56	0.49	0.61	0.65
AFUN020335	-0.82	0.25	-0.61	-0.32	-0.6
AFUN019600	1.21	1.04	1.49	1.17	1.89
AFUN003161	0.56	0.23	0.41	0.47	0.41
AFUN021523	0.95	0.71	0.43	0.57	0.61
AFUN004458	0.66	0.8	0.43	0.57	0.52
AFUN009855	-1.66	-1.75	-2.02	-1.86	-1.55
AFUN010122	-0.76	-0.61	-0.65	-0.7	-0.62
AFUN001559	-0.74	-0.69	-0.93	-0.74	-1.02
AFUN009627	0.6	0.48	0.48	0.29	0.51
AFUN008561	0.65	0.44	0.18	0.29	0.22
AFUN006420	0.42	0.42	0.27	0.34	0.31
AFUN001781	0.64	0.47	0.27	0.4	0.2
AFUN008495	-1.32	-0.33	-1.44	-0.28	-1.5
AFUN010431	-0.68	-0.6	-0.99	-1.08	-1.1
AFUN003801	1.38	1.18	0.96	1.0	1.05
AFUN000204	-0.77	-0.65	-0.52	-0.5	-0.46
AFUN007902	-0.92	-0.7	-1.05	-0.9	-0.84
AFUN006180	0.67	0.59	0.4	0.32	0.53
AFUN018706	1.01	0.66	0.55	0.92	0.72
AFUN020747	0.43	0.28	0.15	0.2	0.18
AFUN019419	-1.75	-3.15	-1.55	-1.78	-1.53
AFUN020532	-0.83	-0.6	-0.76	-0.71	-0.94
AFUN004613	-0.69	-0.37	-0.26	-0.28	-0.1
AFUN020273	1.14	0.58	1.18	0.66	1.07
AFUN003819	-0.79	-0.05	-0.55	-0.5	-0.62
AFUN005304	-1.18	-1.07	-0.95	-0.86	-0.78
AFUN000623	-0.69	-0.42	-0.44	-0.48	-0.39
AFUN002648	0.62	0.36	0.33	0.37	0.39
AFUN010542	1.24	1.11	1.1	1.19	0.88
AFUN002137	1.33	0.93	0.86	0.83	0.94
AFUN015808	1.2	1.48	1.54	0.89	0.91
AFUN000009	0.4	0.06	0.18	0.13	0.22
AFUN009240	0.76	0.67	0.72	0.71	0.77
AFUN005865	0.57	0.43	0.47	0.47	0.42
AFUN015839	1.03	1.43	2.1	1.95	1.6
AFUN021029	0.95	1.09	0.85	0.95	0.93
AFUN020129	-0.76	-0.43	-0.48	-0.85	-0.6
AFUN018635	1.37	1.44	1.29	1.14	1.38
AFUN019101	0.71	0.49	0.51	0.47	0.58
AFUN019989	-1.1	-0.46	-0.75	-0.67	-0.72
AFUN009608	-1.2	-1.43	-0.71	-1.0	-0.97
AFUN016311	1.08	0.91	0.4	0.74	0.26
AFUN020365	-0.54	-0.44	-0.52	-0.63	-0.67
AFUN009625	1.01	0.87	0.73	1.06	0.78
AFUN011327	0.7	0.04	0.6	0.05	0.63
AFUN019940	-0.67	-0.57	-0.7	-0.66	-0.81
AFUN008744	-0.8	-0.7	-0.93	-0.87	-1.0
AFUN005209	-1.14	-1.26	-1.15	-1.51	-1.12
AFUN019004	0.78	0.86	0.61	0.66	0.62
AFUN000478	0.61	0.47	0.3	0.43	0.35
AFUN010201	0.95	1.19	0.8	0.96	0.79
AFUN001066	-0.74	-0.53	-0.53	-0.42	-0.44
AFUN006446	-1.76	-1.73	-2.08	-1.92	-2.18
AFUN011266	1.82	1.31	2.03	2.12	1.57
AFUN011324	0.77	0.55	0.57	0.63	0.53
AFUN021557	-0.35	-0.43	-0.26	-0.42	-0.29
AFUN021418	-2.1	-1.36	-2.49	-2.51	-2.63
AFUN000503	0.7	0.66	0.63	0.8	0.77
AFUN005600	-0.76	-0.46	-0.46	-0.5	-0.53
AFUN020359	-0.82	-1.12	-0.61	-0.67	-0.67
AFUN007741	0.69	0.96	0.69	0.67	0.58
AFUN009447	1.05	0.88	0.72	0.67	0.72
AFUN019739	-1.36	-1.1	-0.85	-0.97	-0.68
AFUN006955	1.38	1.84	1.83	1.53	1.75
AFUN011014	0.62	0.61	0.61	0.55	0.42
AFUN016033	0.58	0.48	0.72	0.46	0.74
AFUN008148	-0.98	-1.18	-0.88	-0.85	-1.2
AFUN011515	-1.22	1.36	-1.35	0.09	-1.11
AFUN016213	1.07	0.87	1.03	1.3	1.07
AFUN021779	-1.46	-1.01	-1.3	-1.5	-1.51
AFUN002317	-0.93	-0.58	-0.7	-0.62	-1.06
AFUN008951	-1.36	-0.74	-1.07	-0.73	-0.84
AFUN016471	-1.34	-0.96	-0.96	-0.53	-0.98
AFUN001813	-1.05	-0.49	-1.16	-1.14	-0.98
AFUN021083	-1.1	-1.93	-1.21	-1.22	-1.08
AFUN021723	-0.94	-0.85	-1.14	-1.07	-1.29
AFUN002603	0.76	0.41	0.47	0.84	0.58
AFUN019094	-1.4	-1.16	-1.29	-1.24	-1.27
AFUN019210	7.57	8.01	7.53	6.94	7.47
AFUN001871	-0.83	-0.39	-0.75	-0.66	-0.68
AFUN009553	0.87	0.82	0.69	0.8	0.94
AFUN007118	1.08	0.91	1.03	0.75	0.88
AFUN004231	0.94	0.81	0.8	0.95	0.92
AFUN011513	-0.71	-0.04	-0.83	-0.33	-0.78
AFUN009467	0.8	0.81	0.84	0.9	0.78
AFUN009638	0.97	1.17	0.88	0.83	0.97
AFUN009975	-0.64	-0.41	-0.32	-0.55	-0.4
AFUN009241	-1.73	-1.57	-1.44	-1.57	-1.44
AFUN020392	0.53	0.43	0.23	0.44	0.34
AFUN020984	-1.66	-1.98	-1.16	-1.79	-1.6
AFUN004236	0.62	0.75	0.55	0.6	0.59
AFUN007971	-1.31	-0.7	-1.06	-1.44	-1.63
AFUN017521	-3.2	-3.23	0.85	-0.14	0.09
AFUN001146	0.84	0.53	0.51	0.42	0.41
AFUN021516	0.78	1.3	0.66	0.89	0.8
AFUN020040	-1.07	-0.66	-0.72	-0.58	-0.56
AFUN006341	-0.66	-0.7	-0.9	-0.84	-0.75
AFUN019641	-0.66	-0.42	-0.56	-0.71	-0.71
AFUN000109	0.79	0.6	0.43	0.46	0.1
AFUN020407	-0.61	-0.49	-0.78	-0.76	-0.78
AFUN016150	0.93	0.32	0.82	0.83	0.82
AFUN009808	-1.1	-0.78	-0.89	-0.83	-0.74
AFUN001311	-1.91	-1.65	-2.1	-1.7	-1.74
AFUN002827	0.77	0.29	0.69	0.84	0.68
AFUN022095	1.11	0.69	1.03	0.85	0.85
AFUN003264	0.71	0.22	0.54	0.46	0.51
AFUN002560	0.58	0.56	0.31	0.49	0.33
AFUN007992	-0.56	-0.3	-0.42	-0.47	-0.42
AFUN006697	-1.68	-0.67	-1.43	-1.1	-1.66
AFUN010353	0.67	0.63	0.82	0.77	0.84
AFUN004692	0.82	0.39	0.33	0.56	0.27
AFUN017050	2.93	2.59	3.75	2.62	3.35
AFUN021057	0.48	0.24	0.27	0.27	0.37
AFUN010246	-0.95	-0.42	-0.58	-0.84	-0.79
AFUN009640	0.78	0.62	0.53	0.52	0.5
AFUN015927	-1.04	-1.11	-1.29	-1.15	-1.25
AFUN011794	-1.64	-0.64	-1.1	-0.77	-1.16
AFUN022057	-1.33	-1.24	-1.84	-1.45	-1.83
AFUN004965	0.55	0.46	0.26	0.39	0.34
AFUN020780	-0.98	-0.64	-0.74	-1.05	-0.95
AFUN022179	0.62	0.23	0.44	0.6	0.64
AFUN002695	0.67	0.61	0.41	0.36	0.41
AFUN003205	-2.54	-2.45	-2.45	-2.65	-2.09
AFUN004642	2.56	0.36	2.28	1.91	2.25
AFUN015292	1.82	1.06	2.15	1.52	0.53
AFUN019879	-0.79	-0.62	-0.54	-0.87	-0.71
AFUN010936	0.35	0.49	0.47	0.47	0.62
AFUN005948	-1.74	-1.69	-2.13	-1.43	-1.94
AFUN010793	0.48	0.53	0.41	0.35	0.47
AFUN020126	-0.42	-0.37	-0.46	-0.49	-0.44
AFUN018555	0.78	-0.53	0.49	0.56	0.75
AFUN018766	5.36	3.13	4.53	3.19	3.85
AFUN019202	-1.39	-0.17	-0.97	-1.05	-1.13
AFUN003620	0.9	0.74	0.65	0.48	0.62
AFUN000163	0.56	0.25	0.28	0.63	0.5
AFUN021128	0.72	0.38	0.53	0.45	0.51
AFUN019811	-0.47	-0.53	-0.56	-0.19	-0.53
AFUN003908	1.59	0.98	1.53	1.46	1.6
AFUN010593	1.66	-0.79	0.48	1.03	0.78
AFUN003715	-0.55	-0.66	-0.29	-0.51	-0.41
AFUN016333	-0.53	-0.1	-0.12	-0.28	-0.1
AFUN000697	1.0	1.27	0.85	1.17	1.11
AFUN001242	-0.85	-0.73	-0.84	-1.01	-1.17
AFUN021118	1.13	0.59	0.89	0.93	0.97
AFUN021503	1.07	0.92	1.08	1.16	1.14
AFUN006927	-1.25	-0.82	-1.14	-1.13	-1.37
AFUN000861	0.55	0.65	0.39	0.52	0.36
AFUN020639	-1.15	-0.69	-0.9	-0.87	-0.95
AFUN015929	-1.88	-1.48	-1.9	-2.15	-2.01
AFUN014378	-1.54	-1.53	-0.67	-1.78	-1.71
AFUN014336	0.71	0.63	0.24	0.67	0.46
AFUN006772	-1.25	-0.67	-1.19	-0.38	-1.17
AFUN011051	0.56	0.28	0.12	0.15	0.24
AFUN009251	-0.51	-0.51	-0.5	-0.53	-0.32
AFUN018906	1.54	1.91	0.85	1.19	0.63
AFUN003588	-1.07	0.03	-0.61	0.16	-0.81
AFUN006432	0.47	0.36	0.09	0.24	0.17
AFUN009446	0.62	0.68	0.63	0.67	0.57
AFUN000087	0.58	0.51	0.29	0.34	0.57
AFUN021772	0.76	0.77	0.51	0.85	0.54
AFUN020591	-0.77	-0.54	-0.58	-0.68	-0.73
AFUN004769	-1.15	-1.26	-1.19	-1.47	-1.19
AFUN010952	0.95	0.6	0.52	0.64	0.61
AFUN019302	-1.6	-0.38	-1.29	-1.0	-1.5
AFUN006946	-1.06	-0.11	-0.89	-0.57	-0.63
AFUN004778	1.05	0.92	0.77	0.63	0.74
AFUN000778	1.15	1.38	0.61	1.3	0.71
AFUN002037	-2.02	-0.8	-1.83	-1.82	-1.88
AFUN014343	5.41	-0.85	4.15	4.64	3.89
AFUN007681	1.01	0.76	0.74	0.86	0.82
AFUN008155	-1.31	-0.87	-1.22	-0.84	-1.49
AFUN005292	0.9	1.31	0.89	0.8	0.79
AFUN009139	0.55	0.29	0.17	0.24	0.26
AFUN022285	1.3	1.57	1.15	1.25	1.25
AFUN008531	-2.86	-1.41	-1.94	-2.86	-2.65
AFUN006301	0.47	0.35	0.5	0.37	0.55
AFUN010493	-0.95	-0.77	-1.27	-1.71	-1.57
AFUN002419	1.0	1.03	0.63	0.8	0.74
AFUN020146	-0.48	-0.21	-0.32	-0.27	-0.13
AFUN004998	-0.86	-0.55	-0.55	-0.66	-0.94
AFUN002796	1.08	0.31	1.42	0.83	1.4
AFUN010114	-0.65	-0.59	-0.42	-0.64	-0.58
AFUN020580	-0.55	-0.41	-0.46	-0.53	-0.37
AFUN019429	1.03	0.87	0.84	1.3	0.84
AFUN005139	0.51	0.62	0.39	0.38	0.48
AFUN006342	-1.19	-1.31	-1.17	-1.32	-1.1
AFUN004429	0.44	0.53	0.39	0.45	0.52
AFUN022140	-2.17	-0.88	-1.77	-1.71	-1.88
AFUN000096	1.88	1.75	1.27	1.28	1.26
AFUN020585	-0.96	-0.74	-0.77	-0.66	-0.63
AFUN018594	-0.48	-0.44	-0.48	-0.63	-0.47
AFUN021519	0.76	1.03	0.61	0.99	0.84
AFUN001599	-1.36	-1.42	-1.21	-1.29	-1.41
AFUN021536	0.73	0.81	0.82	0.89	0.69
AFUN004073	0.81	0.57	0.21	0.58	0.22
AFUN001851	-0.66	-0.43	-0.5	-0.54	-0.34
AFUN021220	-0.81	-0.15	-0.45	-0.61	-0.52
AFUN005011	0.82	0.68	0.47	0.65	0.41
AFUN021174	1.18	1.4	1.24	1.19	0.72
AFUN001633	-1.03	-0.74	-1.06	-0.81	-1.22
AFUN001883	-1.12	-1.16	-1.4	-1.31	-1.51
AFUN001171	-0.83	-0.37	-0.78	-0.74	-0.65
AFUN022278	-0.61	-0.3	-0.74	-0.74	-0.78
AFUN021156	0.66	0.93	0.6	0.66	0.74
AFUN019870	-1.23	-0.94	-0.52	-0.5	-0.7
AFUN001500	0.76	0.82	0.65	0.7	0.83
AFUN000953	0.8	0.47	0.49	0.68	0.51
AFUN022141	0.58	0.34	0.34	0.4	0.42
AFUN000296	1.02	0.69	0.81	0.79	0.85
AFUN016627	-1.64	-0.62	-1.26	-1.12	-1.6
AFUN008917	1.35	1.45	0.59	1.08	0.95
AFUN008191	0.69	0.44	0.26	0.3	0.29
AFUN011926	-0.56	-0.2	-0.36	-0.3	-0.2
AFUN005455	1.13	0.91	1.06	1.2	1.43
AFUN002319	-0.36	-0.31	-0.41	-0.45	-0.35
AFUN008138	-1.7	-1.49	-1.69	-1.59	-1.56
AFUN007565	0.68	0.65	0.85	0.59	0.77
AFUN001894	-1.28	-1.01	-1.16	-0.98	-1.39
AFUN005811	-1.19	-0.51	-0.83	-0.85	-0.84
AFUN008052	-0.9	-0.47	-0.29	-0.67	-0.33
AFUN003636	0.9	0.95	0.81	0.86	0.87
AFUN022203	0.99	0.38	0.57	0.8	0.67
AFUN005856	-2.26	-1.36	-2.09	-2.18	-1.91
AFUN009705	0.82	0.86	0.69	0.9	0.85
AFUN009826	-0.64	-0.28	-0.04	-0.14	0.03
AFUN011465	-0.83	-0.6	-0.61	-0.66	-0.78
AFUN000451	0.66	0.67	0.6	0.63	0.7
AFUN002679	0.46	0.39	0.38	0.42	0.5
AFUN001201	1.02	0.99	0.93	1.08	1.15
AFUN018648	1.07	2.04	0.98	0.88	1.0
AFUN002460	-0.62	-0.48	-0.59	-0.61	-0.66
AFUN002134	-0.59	-0.03	-0.62	0.21	-0.62
AFUN021269	1.57	-0.75	1.71	1.46	1.85
AFUN004520	0.7	0.75	0.43	0.39	0.62
AFUN009535	-1.39	-1.44	-0.72	-0.71	-0.91
AFUN021792	0.58	0.28	0.37	0.32	0.24
AFUN010156	-0.84	-0.67	-1.09	-1.12	-1.23
AFUN011500	0.93	1.15	0.72	0.7	0.75
AFUN021717	-0.66	-0.35	-0.68	-0.6	-0.67
AFUN004233	-2.64	-2.93	-2.58	-2.02	-2.6
AFUN000425	0.54	0.37	0.13	0.27	0.25
AFUN001880	-1.45	-1.29	-1.56	-1.54	-2.01
AFUN022182	0.79	0.73	0.67	0.75	0.62
AFUN002682	-0.68	-0.2	-0.62	-0.44	-0.65
AFUN018565	-0.92	-0.91	-0.94	-0.37	-0.95
AFUN004588	0.7	0.5	0.38	0.56	0.26
AFUN011508	0.68	1.21	0.53	0.77	0.43
AFUN003160	0.49	0.55	0.41	0.43	0.48
AFUN016207	1.18	2.09	1.48	1.36	1.6
AFUN003655	-0.68	-0.54	-0.67	-0.6	-0.82
AFUN006997	-1.51	-1.47	-1.87	-1.62	-1.85
AFUN022186	-0.57	-0.16	-0.52	-0.53	-0.53
AFUN009878	-0.89	-0.45	-0.1	-0.23	-0.21
AFUN011744	0.63	0.51	0.37	0.35	0.39
AFUN014716	-2.36	-1.72	-1.79	-1.4	-1.95
AFUN019812	-1.91	-1.49	-1.25	-0.78	-1.27
AFUN001751	0.85	0.46	0.64	0.43	0.6
AFUN011720	0.5	0.18	0.12	0.19	0.15
AFUN019041	1.09	1.07	1.04	0.79	1.1
AFUN005360	1.16	1.07	1.09	1.0	1.3
AFUN004839	-2.44	-2.05	-3.1	-3.01	-3.25
AFUN000497	0.76	0.72	0.92	0.94	0.97
AFUN009285	0.73	0.36	0.3	0.44	0.42
AFUN005412	1.13	0.85	0.62	0.86	0.6
AFUN002527	0.65	0.68	0.69	0.63	0.83
AFUN006861	1.11	1.04	0.98	1.11	1.09
AFUN001956	-1.26	-1.08	-1.13	-1.3	-1.23
AFUN009917	-1.41	-0.4	-0.82	-0.41	-1.1
AFUN001331	-1.0	-0.88	-1.02	-1.28	-1.2
AFUN016683	-1.46	-0.77	-1.8	-1.66	-1.85
AFUN011665	0.84	0.7	0.26	0.41	0.48
AFUN008217	0.63	0.78	0.51	0.63	0.64
AFUN009773	1.53	1.7	1.67	1.63	1.69
AFUN019354	0.41	0.3	0.39	0.42	0.37
AFUN005709	-0.75	-0.27	-0.65	-0.48	-0.7
AFUN009595	-1.36	-0.86	-1.44	-1.49	-1.61
AFUN015739	-3.53	-3.36	-3.23	-3.31	-2.83
AFUN011475	0.46	0.42	0.35	0.43	0.53
AFUN021522	0.89	0.69	0.59	0.76	0.7
AFUN022365	-1.36	-1.54	-0.85	-0.85	-0.92
AFUN014203	-1.89	-1.38	-0.53	-0.85	-0.9
AFUN018753	0.65	0.59	0.21	0.53	0.36
AFUN015856	-2.4	-0.78	-1.97	-0.92	-1.92
AFUN004551	0.97	0.72	0.62	0.63	0.65
AFUN000646	-0.84	-0.47	-1.01	-0.85	-0.77
AFUN005393	-1.36	-0.93	-0.8	-0.36	-0.71
AFUN002067	-0.64	-0.46	-0.63	-0.48	-0.7
AFUN001981	0.75	0.83	0.63	0.59	0.67
AFUN000088	0.62	0.54	0.36	0.28	0.31
AFUN015807	1.54	0.51	2.32	1.28	1.55
AFUN001096	-1.32	-1.61	-0.76	-1.16	-1.12
AFUN015172	0.7	0.62	0.36	0.5	0.56
AFUN001426	-0.97	-0.94	-0.76	-0.77	-0.87
AFUN020293	-0.69	-0.48	-0.21	-0.25	-0.09
AFUN001299	1.51	1.35	1.3	1.25	1.48
AFUN001697	-0.5	-0.23	-0.24	-0.44	-0.08
AFUN000879	-0.72	-0.35	-0.7	-0.64	-0.68
AFUN020223	0.58	0.47	0.17	0.33	0.39
AFUN020349	-0.58	-0.52	-0.51	-0.56	-0.46
AFUN015978	-0.98	-0.94	-0.89	-0.87	-1.12
AFUN005112	-0.87	-0.69	-0.71	-0.73	-1.12
AFUN007047	0.58	0.22	-0.04	-0.02	-0.02
AFUN004550	0.91	1.3	1.26	1.04	1.4
AFUN019883	-0.42	-0.13	-0.3	-0.24	-0.35
AFUN015035	0.93	0.62	0.79	1.04	0.9
AFUN019282	0.76	0.72	0.43	1.0	0.32
AFUN010966	0.78	0.75	0.38	0.54	0.38
AFUN002801	0.92	0.89	0.66	0.79	0.65
AFUN010395	-0.7	-0.43	-0.71	-0.76	-0.69
AFUN021216	0.51	0.69	0.52	0.55	0.65
AFUN020400	-1.45	-0.75	-0.98	-1.2	-1.35
AFUN009850	-0.7	-0.68	-0.99	-0.49	-0.86
AFUN021818	1.02	1.01	0.82	0.85	0.95
AFUN020256	-1.22	-0.8	-0.59	-0.38	-0.19
AFUN021791	-1.38	-0.87	-1.42	-1.29	-1.67
AFUN010649	-0.74	-0.82	-1.03	-1.25	-1.23
AFUN004237	-0.95	-0.59	-0.61	-0.34	-0.72
AFUN018998	0.93	-0.05	0.63	1.36	0.94
AFUN010503	1.55	1.7	1.49	1.92	1.43
AFUN020716	-1.2	-1.02	-0.93	-0.77	-0.66
AFUN006794	-1.44	-1.22	-1.67	-1.5	-1.62
AFUN011684	1.19	0.7	0.73	0.84	0.63
AFUN018501	0.66	0.23	0.23	-0.15	0.27
AFUN002826	0.67	0.76	0.55	0.61	0.44
AFUN003672	0.62	0.49	0.61	0.67	0.62
AFUN003847	0.8	0.66	0.6	0.54	0.72
AFUN009177	0.63	0.49	0.4	0.49	0.48
AFUN020863	-0.6	-0.29	-0.57	-0.65	-0.74
AFUN005517	0.68	0.89	0.44	0.67	0.47
AFUN005345	0.53	0.74	0.43	0.58	0.52
AFUN009417	0.67	0.68	0.48	0.61	0.56
AFUN019326	-1.03	-0.38	-1.0	-0.59	-1.07
AFUN004693	0.52	0.36	0.28	0.25	0.45
AFUN001790	0.58	0.35	0.48	0.33	0.5
AFUN022166	0.42	0.36	0.43	0.33	0.36
AFUN019467	-5.55	-3.58	-6.12	-5.89	-6.31
AFUN006073	0.62	0.64	0.54	0.64	0.47
AFUN018671	-0.92	-1.16	-0.92	-0.81	-0.63
AFUN022284	-1.04	-0.81	-1.13	-0.8	-1.14
AFUN002168	-0.98	-0.58	-1.37	-1.0	-1.23
AFUN003396	-0.51	-0.3	-0.47	-0.51	-0.5
AFUN016482	0.7	0.43	0.33	0.3	0.41
AFUN021896	0.66	0.93	0.47	0.77	0.58
AFUN004756	0.78	0.92	0.47	0.65	0.67
AFUN000801	0.56	0.67	0.21	0.2	0.24
AFUN001576	-1.07	-0.48	-0.73	-1.04	-0.73
AFUN020715	-0.73	-0.74	-0.8	-0.71	-0.6
AFUN010982	0.85	0.65	0.47	0.54	0.5
AFUN018731	2.17	-0.07	1.5	1.44	2.04
AFUN018978	0.55	0.24	0.26	0.36	0.3
AFUN009395	2.72	1.46	3.03	2.12	2.19
AFUN002432	0.62	0.44	0.42	0.43	0.53
AFUN014077	-3.31	-3.68	-0.95	-2.6	-2.2
AFUN022339	0.82	0.73	0.61	0.62	0.8
AFUN005653	1.19	0.98	1.26	0.98	1.16
AFUN003624	-0.67	-0.52	-0.52	-0.34	-0.48
AFUN010681	-1.62	-0.8	-1.54	-1.1	-1.35
AFUN002422	-1.17	-1.8	0.42	0.42	0.48
AFUN006270	-0.97	-0.77	-0.63	-0.47	-0.96
AFUN002415	-1.34	-1.45	-0.73	-0.83	-0.69
AFUN019165	2.68	2.91	2.34	2.49	2.26
AFUN021648	0.82	0.85	0.52	0.63	0.7
AFUN021824	-0.81	-0.66	-1.37	-0.8	-1.12
AFUN002574	0.34	0.2	0.16	0.05	0.17
AFUN008150	0.65	0.48	0.49	0.55	0.52
AFUN017554	-4.6	-5.13	-1.21	-3.62	-2.33
AFUN003566	0.92	0.74	0.89	0.98	0.92
AFUN001501	-0.83	-1.37	-1.29	-0.96	-1.33
AFUN022035	0.83	-1.2	0.52	0.68	0.7
AFUN002877	-0.69	-0.4	-0.52	-0.69	-0.47
AFUN010187	0.48	0.42	0.6	0.4	0.5
AFUN015753	0.95	0.42	0.76	0.61	0.58
AFUN020464	-1.1	-0.78	-1.07	-1.11	-1.06
AFUN020915	0.39	0.18	0.15	0.07	0.22
AFUN002181	1.09	1.09	1.01	1.13	0.91
AFUN009771	0.8	0.38	0.35	0.48	0.4
AFUN004274	0.65	0.42	0.24	0.36	0.17
AFUN020186	-0.59	-0.35	-0.51	-0.26	-0.43
AFUN020362	-0.59	-0.47	-0.6	-0.53	-0.49
AFUN011553	-1.14	-1.09	-1.46	-1.2	-1.63
AFUN002127	-0.4	-0.35	-0.37	-0.41	-0.49
AFUN000266	-0.86	-0.66	-0.99	-1.16	-0.97
AFUN021927	0.86	0.99	0.54	0.69	0.8
AFUN004031	0.36	0.18	0.09	0.2	0.21
AFUN008071	0.49	0.0	0.23	0.17	0.52
AFUN011302	0.74	0.68	0.15	0.77	0.55
AFUN006130	-0.44	-0.46	-0.55	-0.65	-0.62
AFUN008503	-0.65	-0.71	-0.67	-0.67	-0.78
AFUN000079	0.84	0.49	0.54	0.69	0.75
AFUN019248	0.88	0.9	0.81	0.83	0.88
AFUN000044	-0.81	-0.43	-0.61	-0.87	-0.88
AFUN020698	-0.98	-0.55	-0.89	-0.57	-0.85
AFUN001046	1.34	0.34	1.07	1.39	0.92
AFUN006072	0.93	0.64	0.94	0.75	0.77
AFUN014504	-2.23	-1.61	-0.46	-1.01	-0.81
AFUN022305	-0.69	-0.54	-0.31	-0.54	-0.44
AFUN019178	-6.24	-2.94	-6.96	-5.56	-7.07
AFUN011549	0.35	0.19	0.12	0.2	0.17
AFUN007279	0.94	1.17	0.79	0.89	0.87
AFUN021344	-0.53	-0.25	-0.3	-0.46	-0.2
AFUN022220	0.44	0.26	0.46	0.57	0.42
AFUN003482	0.74	0.75	0.57	0.75	0.46
AFUN019950	-1.11	-0.79	-0.6	-0.78	-0.54
AFUN022232	2.15	1.91	1.65	2.15	2.07
AFUN007226	-0.63	-0.32	-0.1	-0.31	-0.27
AFUN006067	0.63	0.61	0.41	0.91	0.45
AFUN019913	-0.66	-0.36	-0.65	-0.59	-0.6
AFUN016647	-0.75	-0.54	-0.63	-0.53	-0.71
AFUN021847	-1.35	-0.5	-0.84	-1.17	-1.08
AFUN016032	-0.56	-0.08	-0.22	-0.37	-0.42
AFUN004177	-1.48	-1.12	-0.82	-0.57	-0.89
AFUN001630	-0.63	-0.66	-0.56	-0.46	-0.45
AFUN009881	-0.62	-0.39	-0.63	-0.2	-0.26
AFUN005963	-1.87	-0.44	-1.49	-0.38	-1.41
AFUN010438	0.96	0.85	0.83	0.83	0.86
AFUN001698	-1.05	-0.72	-0.89	-0.63	-0.89
AFUN021498	0.84	0.53	0.36	0.4	0.54
AFUN011460	-2.2	-2.16	-2.22	-2.64	-2.73
AFUN000518	0.74	0.77	0.85	0.3	0.47
AFUN003660	0.92	0.61	0.88	0.71	0.74
AFUN008196	-0.66	-0.45	-0.39	-0.47	-0.4
AFUN000139	0.83	0.83	0.72	0.71	0.66
AFUN019200	-1.92	-1.68	-1.48	-1.45	-1.4
AFUN004058	0.45	0.1	0.22	0.15	0.13
AFUN004372	-1.27	-0.7	-0.91	-1.17	-1.47
AFUN020229	-0.6	-0.57	-0.51	-0.6	-0.43
AFUN007231	0.67	-1.02	0.84	1.1	1.22
AFUN018968	0.7	0.65	0.33	0.39	0.35
AFUN004140	0.44	0.46	0.47	0.46	0.35
AFUN002615	1.18	0.81	1.11	0.75	1.28
AFUN003694	1.46	1.75	1.81	1.88	2.06
AFUN002290	0.62	0.62	0.52	0.51	0.72
AFUN004423	0.73	0.73	0.64	0.68	0.6
AFUN005879	0.53	0.35	0.15	0.3	0.2
AFUN022202	-1.11	-0.82	-0.79	-0.55	-1.1
AFUN006253	0.43	0.46	0.08	0.31	0.22
AFUN008001	0.78	-0.2	0.46	0.72	1.02
AFUN010866	-1.1	-0.73	-1.02	-0.9	-0.78
AFUN006617	-0.67	-1.7	-0.99	-0.77	-1.17
AFUN022209	-1.79	-0.7	-0.8	-0.59	-1.05
AFUN004760	-0.75	-0.95	-0.76	-0.9	-0.93
AFUN007127	-0.95	-1.01	-1.36	-0.95	-1.22
AFUN010314	0.63	0.7	0.57	0.62	0.45
AFUN006613	-1.2	-0.85	-0.8	-0.79	-0.65
AFUN022059	1.01	0.48	0.85	0.96	0.89
AFUN001412	0.39	0.39	0.58	0.44	0.58
AFUN008608	0.74	0.66	0.26	0.35	0.31
AFUN004158	0.46	0.32	0.21	0.43	0.32
AFUN009852	0.6	0.61	0.71	0.72	0.82
AFUN019503	-1.3	-1.6	-1.76	-1.04	-1.58
AFUN001802	0.81	0.75	0.81	0.97	0.66
AFUN022010	1.56	1.61	1.56	1.01	1.25
AFUN002277	-2.04	-1.42	-2.45	-2.09	-2.21
AFUN018711	0.54	-2.52	0.45	-0.02	0.52
AFUN008179	0.4	0.41	0.16	0.28	0.17
AFUN003193	2.45	1.25	1.87	1.7	1.39
AFUN020321	-0.64	-0.27	-0.39	-0.45	-0.36
AFUN005098	-0.75	-0.38	-0.54	-0.61	-0.71
AFUN009583	0.53	0.41	0.05	0.0	0.02
AFUN020768	-0.79	-0.77	-1.11	-1.03	-1.48
