GeneID	Tiefora_v_Ngousso	Ban_v_BanS	BanRe_v_BanS	Bak_v_Kisumu	VK7_v_Kisumu	Cameroon_v_Ngousso	Chad_v_Ngousso	Niger_v_Ngousso	Nigeria_v_Ngousso	Agboville_v_Mali	Agboville_v_Ngousso	Dabou_v_Mali	Dabou_v_Ngousso	Tiassale_v_Mali	Tiassale_v_Ngousso	Bouake_gamb_unexp_v_Kisumu	Bouake_colu_unexp_v_Ngousso	BusiaSurvivors_v_Kisumu
AGAP009934	0.98	0.6	-0.87	0.07	0.02	-0.37	-0.76	-0.92	-1.11	0.82	1.19	0.72	1.08	0.54	0.92	0.01	-0.14	-1.1
AGAP028426	-0.76	-1.48	-0.94	-1.1	0.03	-0.38	-0.63	-0.35	-0.58	0.1	1.04	0.02	0.95	0.21	1.14	-0.28	0.07	-0.66
AGAP013386	-0.55	-0.15	0.07	-0.15	0.27	-0.17	-0.33	-0.73	-0.73	-0.06	-0.11	0.09	0.04	-0.32	-0.37	-0.1	0.38	-0.32
AGAP005832	-0.55	-0.33	-0.52	0.07	-0.17	-0.06	-0.05	0.3	0.35	0.21	1.1	0.14	1.02	0.25	1.15	0.49	-0.15	-0.29
AGAP007810	-0.39	-0.27	-0.14	-0.05	-0.08	-0.06	0.18	0.31	0.14	-0.37	-0.03	-0.33	0.01	-0.36	-0.01	-0.36	-0.26	0.66
AGAP011081	0.69	0.34	-0.25	0.44	0.02	0.26	-0.4	-0.17	-0.13	0.1	-0.03	0.23	0.1	0.59	0.47	0.44	0.23	-0.07
AGAP006724	-1.32	-2.04	-0.86	0.4	1.54	0.07	0.95	0.82	1.43	0.22	-1.19	1.72	0.29	-0.23	-1.65	-0.57	0.71	2.49
AGAP011803	0.42	0.02	0.05	0.21	0.21	0.03	0.0	-0.02	0.25	-0.06	0.02	-0.13	-0.06	-0.24	-0.15	0.38	0.29	0.35
AGAP028455	1.4	0.81	-0.5	0.2	-0.05	-0.15	-1.38	-0.73	-0.7	0.14	0.55	0.5	0.9	0.6	1.02	1.42	0.99	-0.34
AGAP001870	0.61	0.24	-0.72	0.45	0.14	0.4	0.27	0.22	0.19	-0.03	0.24	0.21	0.47	0.06	0.34	0.46	0.03	-0.57
AGAP013359	1.61	1.65	0.35	0.52	0.14	0.93	-0.29	0.57	0.19	0.7	2.54	0.62	2.46	0.66	2.5	1.63	1.25	-0.51
AGAP000274	-1.08	-0.67	0.74	-0.4	-0.71	1.9	2.14	2.33	2.48	0.0	0.78	0.2	0.96	0.0	0.78	-0.68	0.92	1.23
AGAP005125	-0.4	-0.37	0.9	-0.21	-0.26	-0.82	0.05	-0.93	-0.91	0.37	0.64	0.51	0.77	0.54	0.82	-0.74	-1.26	-0.3
AGAP012772	1.11	-0.82	-0.05	0.11	-0.81	0.23	0.02	0.1	0.16	-0.15	0.55	-0.07	0.63	-0.16	0.56	-1.56	2.35	0.8
AGAP003080	-0.56	-0.43	0.69	-0.25	-0.33	0.44	1.15	-0.35	-0.58	-0.62	-1.25	-1.36	-2.01	-2.47	-3.1	-0.49	-0.88	1.06
AGAP010764	0.72	0.64	-0.16	-0.84	0.56	-0.04	-0.06	-0.32	0.02	1.83	0.63	1.67	0.46	2.09	0.89	-0.09	0.09	0.84
AGAP006635	0.88	0.33	-1.34	0.56	0.2	-0.75	-1.37	-1.38	-1.43	0.45	1.51	0.58	1.63	1.0	2.06	0.32	-0.09	-1.15
AGAP012645	-0.58	-0.49	0.0	0.0	-0.21	-0.37	-0.11	-0.16	-0.25	-0.21	-0.21	-0.26	-0.29	-0.56	-0.57	-0.34	-0.17	0.47
AGAP028066	0.71	0.73	0.38	0.06	0.28	0.42	-0.28	0.33	0.42	-0.05	0.18	0.57	0.79	0.67	0.91	0.39	0.46	-0.15
AGAP001986	-0.45	-0.12	0.09	0.28	0.02	-0.27	-0.07	-0.4	-0.15	-0.02	-0.38	-0.11	-0.48	-0.22	-0.58	-0.04	-0.23	0.25
AGAP008090	-0.61	-0.16	0.37	-0.46	-0.43	-0.08	0.06	-0.46	-0.29	-0.02	-1.06	-0.1	-1.15	-0.27	-1.31	-0.17	-0.51	0.31
AGAP000863	0.97	0.21	-1.4	0.75	0.51	-0.09	-0.63	-0.83	-1.52	-0.16	0.48	-0.39	0.23	-0.25	0.38	0.48	0.13	-0.66
AGAP008314	0.56	0.15	-0.93	-0.37	-0.2	0.57	0.16	-0.4	-0.5	0.12	0.38	0.3	0.54	0.0	0.26	0.06	0.16	-0.62
AGAP011583	0.33	0.13	-0.04	-0.26	-0.24	0.09	0.14	-0.01	-0.05	-1.11	-0.85	-1.25	-1.01	-1.53	-1.28	0.06	-0.13	0.03
AGAP001454	-0.76	0.07	0.19	0.1	-0.14	-0.2	-0.39	-0.31	-0.09	0.44	-0.28	0.46	-0.27	1.11	0.38	0.01	-0.66	-0.22
AGAP006900	-0.67	-0.91	-0.37	-0.59	-0.36	0.73	1.26	1.0	1.81	-2.04	-0.84	-1.65	-0.46	-1.53	-0.33	-0.28	0.13	0.2
AGAP007457	-2.1	-1.3	1.39	-0.63	0.2	-0.49	0.61	1.79	0.52	2.09	-1.26	2.21	-1.16	1.9	-1.46	-1.38	0.67	-0.3
AGAP000066	0.72	0.2	-0.8	0.08	-0.21	0.38	-0.05	-0.31	-0.28	0.13	0.62	0.41	0.89	0.07	0.56	0.18	0.19	-0.39
AGAP000017	0.41	0.1	-0.31	-0.2	-0.03	0.27	0.5	0.02	-0.13	-1.4	-1.02	-1.14	-0.78	-1.65	-1.28	-0.08	0.25	-0.03
AGAP000168	0.73	-0.1	-0.51	0.07	0.31	0.25	1.01	-0.42	-0.42	-1.02	-0.6	-1.19	-0.78	-1.4	-0.98	0.66	0.44	-0.99
AGAP002144	-0.68	-0.25	0.0	-0.1	0.06	-0.6	-0.64	-0.79	-0.89	0.18	-1.19	0.23	-1.14	0.07	-1.3	-0.34	-1.01	-0.16
AGAP005040	0.45	0.53	-0.01	0.31	-0.06	0.01	-0.02	-0.43	-0.4	0.32	-0.17	0.12	-0.38	-0.23	-0.73	0.06	0.01	-0.25
AGAP006803	-0.97	-0.3	0.39	-0.65	-0.9	-0.76	-0.72	-1.23	-1.17	-0.74	-1.31	-0.6	-1.19	-1.14	-1.71	-0.18	-0.7	0.35
AGAP003077	-0.44	0.52	-0.19	0.21	0.05	-1.87	-1.16	-2.72	-2.75	1.76	0.97	1.41	0.61	1.22	0.43	0.43	0.04	-1.61
AGAP008364	-0.74	-0.25	-0.29	0.17	-0.19	-0.33	0.58	0.77	0.63	-0.05	0.07	-0.03	0.08	0.14	0.27	-0.34	-0.56	0.51
AGAP004899	1.24	1.42	1.05	3.13	3.12	1.44	1.06	0.59	-0.09	0.85	1.07	0.13	0.36	-0.06	0.16	3.18	0.82	2.71
AGAP004092	-0.34	-0.39	0.01	-0.13	-0.07	0.43	0.6	0.51	0.32	-0.1	0.46	-0.22	0.33	-0.21	0.35	-0.22	0.33	-0.05
AGAP003739	0.98	0.57	-1.36	0.48	0.36	-0.3	-1.09	-1.18	-1.38	0.76	0.77	0.92	0.92	1.3	1.31	0.4	0.48	-0.97
AGAP000141	-0.44	-0.51	0.03	0.2	-0.02	0.3	0.6	0.27	-0.13	-0.41	-0.5	-0.43	-0.53	-0.55	-0.64	-0.09	-0.08	0.91
AGAP009127	0.44	0.21	-0.42	0.64	0.13	-0.47	-0.36	0.19	-0.04	0.32	1.03	0.33	1.03	0.47	1.19	0.21	-0.07	-0.14
AGAP005032	0.39	0.15	-1.01	0.06	-0.32	0.27	0.06	0.25	0.46	-0.84	-0.36	-0.7	-0.24	-0.05	0.44	0.11	-0.39	-0.35
AGAP008970	-0.54	-0.45	0.18	-0.37	-0.51	-0.1	0.16	-0.18	-0.1	-0.11	-0.64	-0.26	-0.8	-0.51	-1.04	-0.09	-0.36	0.77
AGAP006547	1.2	0.89	-0.4	-0.1	0.02	0.57	-0.25	-0.11	-0.15	-0.64	0.7	-0.3	1.03	-0.65	0.7	0.76	0.86	-0.88
AGAP006748	-0.82	-1.0	-0.28	-0.82	-0.19	-1.02	-1.08	-1.1	-1.1	0.18	-0.85	0.58	-0.47	0.41	-0.62	-0.28	-0.75	-0.84
AGAP006192	1.3	0.28	0.32	-0.16	-0.15	-0.66	-0.21	0.09	0.43	1.06	0.09	1.33	0.35	1.16	0.19	-0.32	0.42	0.28
AGAP008330	0.5	-0.01	-0.05	0.01	-0.19	0.05	-0.07	0.68	0.3	0.44	-0.02	0.29	-0.17	0.73	0.28	-0.28	-0.06	0.39
AGAP002925	-0.59	-0.29	-0.08	0.48	0.36	0.16	0.78	1.11	0.95	-0.31	0.28	-0.09	0.49	-0.42	0.18	-0.63	0.3	1.16
AGAP004991	-0.46	0.04	0.17	0.15	-0.02	-0.18	-0.12	0.04	0.31	0.18	0.3	0.15	0.26	0.32	0.44	-0.18	-0.43	0.27
AGAP010405	0.64	0.51	0.01	0.39	0.32	0.39	0.17	0.6	0.68	0.51	1.16	0.65	1.3	0.85	1.5	0.26	0.64	-0.34
AGAP011322	-0.64	-0.98	-0.72	1.26	0.92	-0.09	0.24	-0.44	-0.94	0.54	1.22	0.67	1.34	0.76	1.45	-0.06	0.97	0.88
AGAP012452	1.19	0.35	-1.33	0.37	0.53	1.01	0.43	0.44	0.11	-0.06	0.76	0.19	1.0	0.06	0.88	0.66	-0.12	-0.1
AGAP001098	0.78	0.49	0.19	-0.32	-0.21	-0.53	0.9	0.41	-0.33	0.32	-1.33	0.71	-0.95	0.55	-1.09	0.0	0.23	-0.11
AGAP004239	-0.69	-0.04	0.64	-0.12	-0.3	-0.09	0.35	-0.54	-0.36	0.11	-1.89	-0.54	-2.56	-0.86	-2.86	-0.67	-1.1	0.12
AGAP000748	0.68	0.72	-0.69	-0.53	-0.4	0.19	0.14	-0.58	-0.72	0.42	1.13	0.51	1.21	0.2	0.91	0.58	0.61	-0.85
AGAP011120	1.32	0.46	-1.13	0.39	0.06	0.04	-0.82	-1.13	-0.88	-0.59	-0.14	-0.13	0.31	-0.21	0.24	-0.13	0.23	-0.73
AGAP000407	0.37	-0.08	-0.09	-0.17	0.21	0.35	0.67	0.45	0.45	-0.39	0.2	-0.36	0.22	-0.45	0.15	0.33	0.15	0.36
AGAP006624	-0.48	-0.37	0.15	-0.33	-0.2	0.29	0.32	0.37	0.45	-0.29	-0.03	-0.48	-0.23	-0.45	-0.19	-0.07	-0.11	0.35
AGAP004763	1.61	1.06	0.56	-1.23	-0.06	0.98	0.33	0.59	1.18	-0.43	-0.07	0.36	0.71	-0.59	-0.23	1.15	1.49	0.18
AGAP005213	-0.59	-0.03	-0.29	0.74	-0.17	0.08	0.72	0.57	0.51	-0.52	-0.22	-0.48	-0.19	-0.6	-0.3	0.51	-0.19	-0.36
AGAP001504	0.72	-0.36	-1.97	1.22	0.75	-0.37	-1.07	-0.63	-0.7	0.99	1.25	1.07	1.32	1.53	1.79	0.11	0.0	-0.11
AGAP005150	0.48	0.32	0.02	-0.01	-0.07	0.3	0.17	-0.32	-0.06	0.2	0.18	0.01	-0.01	0.21	0.2	0.25	0.41	-0.83
AGAP013028	0.52	-0.03	-0.49	0.14	0.14	0.09	-0.31	0.66	0.58	-0.04	0.17	0.12	0.32	0.33	0.54	-0.21	0.6	-1.0
AGAP004908	3.47	-0.16	-1.29	0.37	-0.54	-0.71	-1.11	-0.31	-0.98	-0.31	0.06	0.26	0.61	0.61	0.98	1.28	0.13	0.22
AGAP007720	0.72	0.72	-1.01	0.2	-0.16	-0.02	-0.71	-1.09	-1.29	0.43	0.69	0.61	0.86	0.71	0.97	0.43	0.26	-0.97
AGAP007964	-1.35	0.33	1.33	0.56	0.16	-0.84	-0.29	-1.69	-1.28	0.6	-0.41	0.24	-0.78	0.39	-0.62	-0.63	-1.01	-0.04
AGAP003784	2.23	-0.51	-0.32	-1.09	-1.65	-0.92	-0.53	0.8	-0.04							0.32	-1.62	-0.38
AGAP002494	0.84	-0.07	-1.58	0.36	0.65	0.02	-0.45	-0.35	-1.0	-0.25	0.09	-0.27	0.05	-0.16	0.18	0.17	-0.14	-0.43
AGAP009526	1.06	1.5	1.55	-0.74	-1.58	-0.91	-0.12	1.42	1.38	1.2	1.87	1.35	2.01	1.34	2.01	0.48	0.7	-2.19
AGAP012408	-0.61	-0.23	0.43	-0.1	-0.25	-0.33	-0.15	-0.4	-0.3	0.26	-0.49	-0.09	-0.86	-0.3	-1.05	-0.36	-0.75	0.71
AGAP002361	0.64	-0.12	-0.61	0.36	-0.01	0.04	0.19	0.78	0.76	-0.08	0.87	0.36	1.29	0.24	1.19	0.52	0.36	-1.32
AGAP011307	-2.52	-0.39	0.49	-0.15	0.35	1.82	3.09	3.56	3.15	-0.48	0.63	-0.44	0.66	-0.95	0.16	-0.42	-0.2	2.04
AGAP010048	-0.55	-0.91	-0.84	0.61	0.76	-0.16	-0.01	-0.26	-0.42	0.04	0.11	0.29	0.34	-0.01	0.06	-0.15	0.77	0.51
AGAP009496	-0.43	-0.2	-0.26	-0.03	-0.16	0.42	0.34	0.59	0.41	0.04	0.61	-0.07	0.49	0.14	0.71	-0.44	0.06	0.37
AGAP028019	1.18	-1.95	-1.56	2.16	2.16	1.88	2.42	2.37	3.58	4.81	3.8	5.39	4.37	4.71	3.71	2.69	1.81	3.22
AGAP002576	0.53	-0.03	0.02	-0.11	-0.04	0.04	-0.08	-0.19	-0.39	-0.51	-0.27	-0.4	-0.16	-0.42	-0.17	-0.12	-0.14	0.05
AGAP001680	6.52	0.71	-2.04	1.22	1.67	-4.25	-6.88	-1.29	-1.01							-1.04	-0.38	1.11
AGAP000337	0.44	-0.08	-0.04	0.16	0.06	0.46	0.6	0.24	0.22	0.06	0.34	-0.07	0.2	-0.22	0.06	0.05	0.37	0.32
AGAP003548	-0.64	-0.17	0.28	0.04	-0.25	0.0	0.07	-0.03	0.02	-0.09	-0.17	-0.11	-0.2	-0.43	-0.51	-0.09	0.02	0.41
AGAP010731	-1.04	0.47	0.22	-0.76	-0.26	-0.3	0.34	1.04	1.42	-0.47	-0.66	-0.8	-1.01	-0.27	-0.46	-0.56	-0.58	1.22
AGAP000752	0.5	0.46	0.04	-0.66	-0.35	-0.11	-0.02	-0.46	-0.07	0.28	0.17	0.4	0.27	0.48	0.37	0.14	0.45	-1.33
AGAP003423	-0.62	-0.81	0.15	-0.21	-0.49	-0.14	0.31	0.5	0.4	0.13	-0.87	0.31	-0.71	0.17	-0.83	-0.45	-0.78	1.06
AGAP000713	0.41	0.09	-0.07	-0.31	-0.31	0.05	0.02	-0.28	-0.36	-0.01	-0.9	-0.01	-0.92	-0.12	-1.02	-0.35	-0.35	0.42
AGAP028622	-1.88	-0.1	0.52	-0.85	-0.65	-0.82	-0.38	-1.45	-1.6	-0.6	-2.17	-0.54	-2.12	-1.32	-2.89	-1.16	-1.75	0.76
AGAP003038	0.63	0.04	-0.31	0.5	-0.23	0.6	0.42	1.85	2.01	-0.85	0.48	-0.65	0.66	-0.12	1.21	0.25	0.53	0.22
AGAP009789	1.19	1.69	-0.1	1.09	0.37	0.59	0.14	-0.2	0.06	0.29	2.17	0.18	2.05	-0.2	1.69	0.87	1.3	-2.58
AGAP006186	-0.36	0.61	-0.68	0.32	0.11	-0.08	0.21	0.3	0.04	0.38	1.05	0.5	1.16	0.46	1.13	0.64	0.04	-0.88
AGAP002159	0.43	0.55	-0.47	-0.14	-0.02	0.15	0.54	0.31	0.05	0.32	0.8	0.34	0.81	0.11	0.59	0.57	0.08	-1.07
AGAP002879	0.41	-0.31	-0.65	0.4	0.34	0.09	-0.18	0.14	0.12	-0.26	-0.09	-0.19	-0.03	-0.14	0.04	0.18	0.33	0.32
AGAP004133	-2.37	-2.64	-1.32	-0.83	-2.85	-1.18	0.34	-0.28	-1.22	1.82	0.59	2.12	0.88	1.95	0.72	-1.33	-0.1	1.84
AGAP009835	-0.47	-0.31	-0.06	0.08	-0.24	-0.38	0.28	0.13	0.06	0.63	0.89	1.06	1.31	0.34	0.6	-0.38	-0.47	0.54
AGAP009098	1.67	0.73	1.39	0.0	1.36	0.13	0.16	1.21	1.6	-0.73	0.05	-0.59	0.17	-0.73	0.05	-0.7	1.63	1.24
AGAP009441	-0.31	-0.17	0.21	0.13	0.01	-0.31	-0.24	0.25	0.23	0.01	0.21	-0.08	0.1	-0.23	-0.03	-0.24	-0.12	0.5
AGAP006936	-0.34	-0.07	0.86	0.05	0.02	-1.11	-0.29	0.22	0.17	0.48	1.67	0.44	1.63	0.33	1.53	-0.18	0.11	-0.14
AGAP010295	0.8	0.8	-0.15	0.71	0.03	0.44	0.53	0.22	0.0	0.6	0.99	0.7	1.08	0.61	1.0	1.25	0.01	-1.11
AGAP012800	0.69	-0.61	-0.17	-1.92	-1.54	1.02	0.57	0.37	0.37	1.42	0.85	1.78	1.2	2.0	1.44	-1.69	0.16	-0.8
AGAP003021	-0.37	-0.36	0.01	0.02	0.0	0.0	0.34	0.12	0.06	-0.58	-0.52	-0.5	-0.46	-0.69	-0.63	-0.5	-0.12	0.5
AGAP004523	-0.46	-0.22	0.2	-0.12	-0.32	0.26	0.24	0.08	0.17	0.12	-0.14	0.01	-0.26	0.11	-0.15	-0.38	-0.07	0.37
AGAP009798	-0.53	0.29	0.01	-1.27	0.68	-0.19	-0.91	-1.88	-1.71	-0.2	0.06	-0.04	0.21	-0.53	-0.27	-0.58	1.3	-0.3
AGAP006518	-0.48	-0.06	0.11	-0.25	-0.03	-0.27	-0.36	-0.19	-0.24	0.19	0.02	0.17	-0.01	0.34	0.17	0.07	0.23	0.21
AGAP007088	0.44	0.51	-0.02	-0.2	-0.26	-0.41	-0.15	0.02	0.26	0.12	-0.3	0.19	-0.24	0.57	0.15	-0.34	-0.36	-0.23
AGAP002141	-0.36	-0.16	-0.08	0.43	0.46	-0.08	-0.21	-0.13	-0.14	0.32	0.24	0.32	0.22	0.36	0.28	0.33	0.31	0.33
AGAP028635	-0.54	-0.25	0.08	-0.39	-0.37	0.29	0.54	0.11	0.18	0.05	-0.9	0.0	-0.96	-0.01	-0.95	-0.41	-0.36	0.43
AGAP010878	-0.71	0.69	-0.4	0.69	0.6	0.38	0.85	1.11	1.0	0.36	1.01	0.5	1.14	0.33	0.99	0.55	0.24	-0.18
AGAP000574	-0.66	-0.6	-0.29	0.22	0.85	-0.34	-0.49	-0.79	-0.78	-0.28	0.48	-0.46	0.29	-0.54	0.23	-0.28	0.33	-0.17
AGAP005538	-0.67	-0.1	0.52	-0.3	-0.73	-0.4	-0.17	-0.12	-0.09	0.15	-0.81	-0.06	-1.04	0.04	-0.93	-0.6	-0.9	0.93
AGAP009651	0.44	-0.04	-0.18	-0.2	-0.11	0.2	-0.1	0.25	0.09	0.24	0.05	0.34	0.14	0.51	0.32	0.21	0.08	-0.54
AGAP000108	1.02	0.48	-0.4	0.26	-0.03	0.14	-0.8	-0.77	-0.85	0.14	-0.51	0.53	-0.14	1.06	0.4	0.03	0.4	-0.41
AGAP008472	0.51	0.14	0.24	-0.13	0.12	-0.33	-0.37	-0.91	-0.54	-0.03	0.31	-0.24	0.08	-0.05	0.28	0.36	0.38	-0.54
AGAP009742	0.45	-0.08	-0.39	0.0	0.18	0.23	0.16	-0.34	-0.36	-0.51	-0.52	-0.41	-0.44	-0.65	-0.66	0.31	0.04	0.19
AGAP007967	0.48	0.15	0.5	-0.28	-0.78	-0.2	-0.01	0.79	0.44	0.19	-0.63	0.08	-0.76	0.43	-0.4	-1.14	-1.23	0.08
AGAP000897	0.34	0.12	0.37	-0.12	0.32	0.16	1.19	0.69	0.75	-0.35	0.32	-0.26	0.41	0.12	0.8	0.13	0.43	0.57
AGAP003238	0.5	0.37	-0.43	-0.36	0.03	0.42	0.3	0.36	0.53	-0.2	-0.42	0.24	0.01	0.1	-0.11	0.39	0.74	0.16
AGAP009829	0.88	0.9	-1.13	0.29	0.07	0.07	-0.4	-0.82	-0.64	0.37	0.79	0.18	0.6	0.65	1.07	1.18	0.23	-1.36
AGAP002757	-0.58	-0.31	0.12	-0.16	0.21	0.42	1.0	0.47	0.6	-0.4	0.13	-0.11	0.41	-0.3	0.23	-0.17	0.46	-0.12
AGAP010134	0.34	0.56	-0.84	-0.09	-0.18	0.89	-0.25	-0.24	-0.46	0.23	2.31	0.24	2.31	1.16	3.24	0.16	1.24	-0.61
AGAP006203	-0.58	-0.5	0.09	0.0	-0.3	0.23	0.45	0.36	0.31	0.0	-0.76	-0.24	-1.01	0.02	-0.74	-0.1	-0.23	0.75
AGAP012283	-0.5	-0.13	0.09	0.69	0.62	-0.17	-0.12	-0.31	-0.08	-0.08	-0.17	-0.02	-0.13	-0.26	-0.36	0.26	-0.07	0.64
AGAP003972	0.57	-0.06	-0.38	0.23	0.03	0.28	0.19	-0.02	-0.14	-0.31	-0.13	-0.4	-0.24	-0.29	-0.12	-0.06	-0.11	0.17
AGAP006236	1.12	0.74	-0.23	-0.1	-0.01	0.06	-0.23	0.03	-0.05	0.29	0.3	0.37	0.37	0.7	0.71	0.58	0.26	-0.23
AGAP004758	-0.39	-0.17	0.27	0.14	0.11	-0.06	0.13	0.17	0.4	0.36	0.03	0.21	-0.13	0.29	-0.04	-0.23	-0.34	0.65
AGAP007831	0.61	0.24	-0.38	0.02	0.17	0.09	-0.21	0.33	0.19	-0.03	0.13	0.03	0.17	0.2	0.35	0.08	0.21	-0.06
AGAP010972	-0.46	-0.12	0.19	-0.63	0.3	-0.47	-0.54	-1.05	-0.84	-0.37	-1.01	-0.5	-1.14	-1.01	-1.65	-0.05	0.08	0.18
AGAP003308	1.13	1.41	-0.67	-0.83	-1.91	-0.61	1.19	0.92	0.35	1.83	1.31	2.49	1.96	2.44	1.93	-0.12	-1.62	-5.15
AGAP001261	-0.53	0.07	0.87	0.13	-0.07	0.05	0.33	-0.09	0.26	0.67	-0.59	0.14	-1.12	-0.08	-1.33	-0.45	-0.7	0.37
AGAP003265	-0.6	-0.7	-0.32	1.2	-0.22	0.22	0.17	0.42	0.46	0.41	-0.43	0.5	-0.34	0.52	-0.32	-0.03	-1.02	1.06
AGAP011961	0.74	0.42	0.52	-0.22	-0.16	-0.1	0.23	-0.36	-0.08	-0.5	-0.82	-0.67	-1.01	-0.78	-1.09	0.22	0.03	-0.62
AGAP004199	-0.58	-0.51	-0.28	-0.29	0.05	0.79	0.04	0.13	-0.09	-1.13	-0.46	-0.94	-0.28	-1.31	-0.64	0.27	1.11	0.25
AGAP029048	0.63	0.68	-1.03	0.35	-0.08	0.18	0.12	-0.15	-0.43	-0.44	0.36	-0.38	0.4	0.14	0.94	0.57	-0.26	-0.42
AGAP001169	2.61	1.41	-0.97	-0.78	-0.77	3.87	1.35	1.88	1.83	2.11	4.57	1.7	4.15	1.43	3.9	1.14	2.17	-1.62
AGAP010014	0.56	0.16	-0.85	-0.09	0.11	-0.27	-1.02	-0.91	-1.2	0.2	0.39	0.35	0.53	0.81	1.0	0.55	0.2	-0.48
AGAP009248	1.5	0.66	-1.44	0.46	0.31	0.23	-0.4	-0.65	-0.76	-0.45	0.16	0.11	0.73	0.23	0.84	0.12	0.76	-0.82
AGAP009768	0.56	0.55	-2.1	1.34	1.22	-1.55	-1.5	-1.43	-1.57	0.32	0.94	0.67	1.28	0.62	1.25	-0.11	-0.88	0.43
AGAP008278	-0.99	1.5	0.76	1.27	1.53	-1.61	-0.96	-1.18	-0.85	1.5	-2.01	1.92	-1.6	1.79	-1.71	1.72	-1.24	-0.54
AGAP008943	0.55	0.48	-1.31	0.74	0.46	-0.66	-0.57	-0.02	-0.23	-0.09	0.5	0.4	0.98	0.41	1.01	0.03	-0.36	-0.78
AGAP008304	0.54	-0.05	-0.75	0.42	0.41	-0.41	-0.92	-0.92	-1.06	0.14	0.14	0.34	0.33	0.35	0.35	1.25	0.4	-0.83
AGAP004766	0.43	0.25	-0.69	0.32	0.14	-0.01	-0.07	-0.5	-0.62	-0.02	0.13	0.01	0.16	0.06	0.22	0.29	-0.02	-0.66
AGAP009566	0.45	0.06	-0.18	0.28	0.14	0.31	0.69	0.54	0.45	-0.82	-0.56	-0.76	-0.51	-1.0	-0.74	-0.03	0.03	0.3
AGAP012654	0.87	-0.17	0.0	-0.02	-1.98	-0.95	-1.48	-1.77	-1.83	0.5	-0.3	0.84	0.02	0.67	-0.14	1.36	-0.29	0.29
AGAP003632	-0.49	-0.51	0.28	-0.58	-0.41	-0.33	-0.18	-0.56	-0.33	0.52	-0.71	0.05	-1.2	0.04	-1.19	0.01	-0.47	0.63
AGAP012059	0.73	0.28	-1.06	0.93	0.5	-0.21	-0.69	-0.75	-0.6	0.44	1.35	0.33	1.22	0.61	1.52	1.0	0.73	-0.57
AGAP028608	-0.77	-0.47	-0.01	-0.4	-0.52	0.02	-0.14	-0.27	-0.03	-0.18	-0.13	-0.2	-0.16	-0.25	-0.2	-0.18	-0.06	-0.13
AGAP001134	-0.41	-0.26	0.22	-0.22	-0.15	0.03	0.23	0.2	0.43	0.07	0.13	-0.09	-0.05	-0.06	0.0	-0.2	-0.47	0.62
AGAP003652	-0.36	-0.74	-0.02	-0.31	-0.08	0.37	0.67	0.76	0.93	0.27	0.15	0.31	0.19	0.34	0.23	-0.16	-0.04	0.54
AGAP012894	-0.87	-0.21	1.16	0.09	0.14	-2.24	-0.58	-1.46	-1.44									
AGAP000185	-0.53	-0.32	0.07	0.49	-0.11	0.44	0.56	-0.07	-0.12	-0.47	-1.08	-0.79	-1.41	-1.12	-1.74	-0.06	-0.11	0.54
AGAP011168	0.96	0.22	-1.3	0.22	0.25	-0.14	-1.01	-1.01	-1.55	0.23	0.41	0.33	0.51	0.7	0.87	0.61	0.37	-1.72
AGAP028725	-0.98	0.41	0.22	-1.31	-0.33	0.65	1.5	1.87	2.43	-0.61	-0.5	-0.65	-0.56	-0.49	-0.38	-0.61	0.05	2.21
AGAP010454	0.47	0.15	-0.41	0.04	-0.07	0.28	-0.04	-0.14	-0.27	-0.01	0.37	-0.01	0.36	-0.2	0.19	0.28	0.06	0.07
AGAP004322	-0.46	0.06	0.45	-0.21	-0.07	-0.43	-0.27	-0.65	-0.32	0.21	-0.45	-0.24	-0.91	-0.28	-0.94	-0.29	-0.48	0.41
AGAP001638	0.62	0.09	0.13	-0.34	0.01	-0.28	-0.44	-0.6	-0.73	-0.31	-0.77	-0.75	-1.22	-0.27	-0.74	-0.77	-0.2	-0.88
AGAP006267	-0.45	-0.07	-0.37	-0.85	-0.64	-0.13	-0.01	-0.72	-0.69	-0.49	0.28	-0.28	0.48	-0.74	0.04	0.11	0.44	-0.71
AGAP010892	-1.85	-1.59	-0.93	0.36	0.53	-0.6	-0.97	-0.8	-1.75	0.6	0.86	0.51	0.76	0.4	0.66	-0.62	0.6	0.91
AGAP010042	-0.6	-0.46	-0.69	-0.12	-0.17	-0.7	-1.12	-1.1	-1.35	0.64	0.91	0.59	0.84	0.56	0.83	0.03	-0.51	-0.83
AGAP007602	0.89	0.12	-0.73	0.74	0.43	0.79	-0.26	-0.5	-0.5	-0.71	0.69	-0.22	1.16	-0.8	0.6	-0.17	-0.35	-0.72
AGAP011067	-0.92	-0.51	-0.14	-0.08	-1.81	0.44	0.34	-0.05	0.36	0.75	-1.46	-0.46	-2.69	0.12	-2.09	-1.2	-1.8	0.79
AGAP002069	1.03	0.7	-0.44	0.23	-0.32	0.63	0.11	-0.09	-0.18	0.26	0.38	0.58	0.69	0.39	0.51	-0.31	0.07	-0.8
AGAP010238	0.45	0.02	-1.93	0.99	0.7	-0.37	-0.61	-0.2	-0.02	-0.36	0.45	-0.14	0.66	0.1	0.91	-0.07	-0.35	0.08
